# Station Soma
# Location (Grid) 74,696
time,height,momentumX,momentumY
2856.51,18.3893,-3.90311,0.0608772
2857.93,18.3926,-3.9474,0.0666201
2859.35,18.3959,-3.99184,0.0723899
2860.77,18.3992,-4.03643,0.0781863
2862.19,18.4025,-4.08116,0.0840096
2863.61,18.4059,-4.12605,0.0898601
2865.03,18.4092,-4.17107,0.0957376
2866.45,18.4126,-4.21624,0.101643
2867.87,18.4161,-4.26156,0.107575
2869.28,18.4195,-4.30702,0.113535
2870.7,18.423,-4.35262,0.119522
2872.12,18.4265,-4.39837,0.125537
2873.54,18.43,-4.44426,0.13158
2874.96,18.4336,-4.49029,0.13765
2876.38,18.4372,-4.53646,0.143749
2877.8,18.4408,-4.58277,0.149876
2879.22,18.4444,-4.62921,0.156031
2880.64,18.448,-4.6758,0.162214
2882.05,18.4517,-4.72252,0.168425
2883.47,18.4554,-4.76938,0.174664
2884.89,18.4591,-4.81638,0.180932
2886.31,18.4629,-4.86351,0.187228
2887.73,18.4667,-4.91077,0.193552
2889.15,18.4705,-4.95817,0.199905
2890.57,18.4743,-5.0057,0.206286
2891.99,18.4781,-5.05336,0.212695
2893.41,18.482,-5.10115,0.219133
2894.83,18.4859,-5.14907,0.2256
2896.24,18.4898,-5.19711,0.232095
2897.66,18.4938,-5.24529,0.238618
2899.08,18.4978,-5.29359,0.245171
2900.5,18.5018,-5.34201,0.251752
2901.92,18.5058,-5.39056,0.258363
2903.34,18.5099,-5.43924,0.265003
2904.76,18.5139,-5.48803,0.271671
2906.18,18.518,-5.53695,0.278368
2907.6,18.5222,-5.58598,0.285094
2909.02,18.5263,-5.63514,0.291849
2910.43,18.5305,-5.68441,0.298633
2911.85,18.5347,-5.7338,0.305447
2913.27,18.5389,-5.7833,0.31229
2914.69,18.5432,-5.83292,0.319162
2916.11,18.5474,-5.88265,0.326064
2917.53,18.5517,-5.93249,0.332995
2918.95,18.5561,-5.98245,0.339956
2920.37,18.5604,-6.03251,0.346947
2921.79,18.5648,-6.08268,0.353966
2923.21,18.5692,-6.13295,0.361016
2924.62,18.5736,-6.18333,0.368095
2926.04,18.5781,-6.23382,0.375204
2927.46,18.5826,-6.28441,0.382343
2928.88,18.5871,-6.3351,0.389511
2930.3,18.5916,-6.38589,0.39671
2931.72,18.5961,-6.43677,0.403938
2933.14,18.6007,-6.48776,0.411196
2934.56,18.6053,-6.53884,0.418485
2935.98,18.6099,-6.59001,0.425803
2937.4,18.6146,-6.64128,0.433152
2938.81,18.6193,-6.69263,0.44053
2940.23,18.624,-6.74408,0.447939
2941.65,18.6287,-6.79561,0.455378
2943.07,18.6334,-6.84723,0.462847
2944.49,18.6382,-6.89894,0.470346
2945.91,18.643,-6.95073,0.477876
2947.33,18.6478,-7.0026,0.485436
2948.75,18.6527,-7.05455,0.493026
2950.17,18.6575,-7.10658,0.500648
2951.59,18.6624,-7.15868,0.508299
2953,18.6674,-7.21086,0.515981
2954.42,18.6723,-7.26312,0.523694
2955.84,18.6773,-7.31544,0.531437
2957.26,18.6823,-7.36784,0.539211
2958.68,18.6873,-7.4203,0.547015
2960.1,18.6923,-7.47283,0.55485
2961.52,18.6974,-7.52542,0.562716
2962.94,18.7025,-7.57808,0.570613
2964.36,18.7076,-7.6308,0.578541
2965.78,18.7127,-7.68357,0.586499
2967.19,18.7179,-7.7364,0.594488
2968.61,18.7231,-7.78929,0.602508
2970.03,18.7283,-7.84223,0.610559
2971.45,18.7335,-7.89522,0.618642
2972.87,18.7388,-7.94827,0.626755
2974.29,18.744,-8.00136,0.634899
2975.71,18.7493,-8.05449,0.643075
2977.13,18.7547,-8.10767,0.651282
2978.55,18.76,-8.16089,0.65952
2979.97,18.7654,-8.21415,0.667789
2981.38,18.7708,-8.26744,0.676089
2982.8,18.7762,-8.32078,0.684421
2984.22,18.7817,-8.37414,0.692783
2985.64,18.7871,-8.42754,0.701177
2987.06,18.7926,-8.48096,0.709602
2988.48,18.7981,-8.53442,0.718058
2989.9,18.8037,-8.58789,0.726545
2991.32,18.8092,-8.64139,0.735064
2992.74,18.8148,-8.69491,0.743614
2994.16,18.8204,-8.74845,0.752195
2995.57,18.826,-8.80201,0.760808
2996.99,18.8317,-8.85558,0.769452
2998.41,18.8373,-8.90916,0.778128
2999.83,18.843,-8.96275,0.786836
3001.25,18.8488,-9.01634,0.795575
3002.67,18.8545,-9.06994,0.804346
3004.09,18.8603,-9.12355,0.813148
3005.51,18.866,-9.17715,0.821981
3006.93,18.8718,-9.23075,0.830845
3008.35,18.8777,-9.28435,0.839741
3009.76,18.8835,-9.33794,0.848669
3011.18,18.8894,-9.39152,0.857628
3012.6,18.8953,-9.4451,0.866619
3014.02,18.9012,-9.49865,0.875641
3015.44,18.9071,-9.55219,0.884695
3016.86,18.9131,-9.60572,0.89378
3018.28,18.9191,-9.65922,0.902897
3019.7,18.9251,-9.7127,0.912045
3021.12,18.9311,-9.76615,0.921224
3022.54,18.9371,-9.81957,0.930436
3023.96,18.9432,-9.87297,0.939678
3025.37,18.9493,-9.92632,0.948953
3026.79,18.9554,-9.97965,0.95826
3028.21,18.9615,-10.0329,0.967598
3029.63,18.9676,-10.0862,0.976967
3031.05,18.9738,-10.1394,0.986368
3032.47,18.98,-10.1925,0.995801
3033.89,18.9862,-10.2456,1.00527
3035.31,18.9924,-10.2987,1.01476
3036.73,18.9987,-10.3517,1.02429
3038.15,19.005,-10.4046,1.03385
3039.56,19.0112,-10.4575,1.04344
3040.98,19.0175,-10.5104,1.05306
3042.4,19.0239,-10.5631,1.06271
3043.82,19.0302,-10.6158,1.0724
3045.24,19.0366,-10.6684,1.08212
3046.66,19.043,-10.721,1.09187
3048.08,19.0494,-10.7735,1.10165
3049.5,19.0558,-10.8259,1.11146
3050.92,19.0623,-10.8782,1.1213
3052.34,19.0687,-10.9304,1.13118
3053.75,19.0752,-10.9826,1.14108
3055.17,19.0817,-11.0347,1.15102
3056.59,19.0882,-11.0866,1.16099
3058.01,19.0948,-11.1385,1.17099
3059.43,19.1013,-11.1903,1.18103
3060.85,19.1079,-11.242,1.19109
3062.27,19.1145,-11.2936,1.20119
3063.69,19.1211,-11.3451,1.21131
3065.11,19.1277,-11.3964,1.22148
3066.53,19.1344,-11.4477,1.23167
3067.94,19.141,-11.4989,1.24189
3069.36,19.1477,-11.5499,1.25215
3070.78,19.1544,-11.6008,1.26243
3072.2,19.1611,-11.6516,1.27275
3073.62,19.1679,-11.7023,1.2831
3075.04,19.1746,-11.7529,1.29348
3076.46,19.1814,-11.8033,1.30389
3077.88,19.1882,-11.8536,1.31434
3079.3,19.195,-11.9037,1.32482
3080.72,19.2018,-11.9538,1.33532
3082.14,19.2086,-12.0036,1.34586
3083.55,19.2155,-12.0534,1.35643
3084.97,19.2224,-12.103,1.36704
3086.39,19.2292,-12.1524,1.37767
3087.81,19.2361,-12.2017,1.38833
3089.23,19.2431,-12.2509,1.39903
3090.65,19.25,-12.2999,1.40976
3092.07,19.257,-12.3487,1.42052
3093.49,19.2639,-12.3974,1.43131
3094.91,19.2709,-12.4459,1.44213
3096.33,19.2779,-12.4943,1.45298
3097.74,19.2849,-12.5424,1.46387
3099.16,19.2919,-12.5904,1.47478
3100.58,19.299,-12.6383,1.48573
3102,19.306,-12.6859,1.4967
3103.42,19.3131,-12.7334,1.50771
3104.84,19.3202,-12.7807,1.51875
3106.26,19.3273,-12.8278,1.52982
3107.68,19.3344,-12.8747,1.54093
3109.1,19.3416,-12.9214,1.55206
3110.52,19.3487,-12.968,1.56322
3111.93,19.3559,-13.0143,1.57442
3113.35,19.363,-13.0605,1.58565
3114.77,19.3702,-13.1064,1.5969
3116.19,19.3774,-13.1522,1.60819
3117.61,19.3846,-13.1977,1.61951
3119.03,19.3919,-13.243,1.63086
3120.45,19.3991,-13.2881,1.64224
3121.87,19.4064,-13.333,1.65366
3123.29,19.4136,-13.3777,1.6651
3124.71,19.4209,-13.4222,1.67657
3126.12,19.4282,-13.4664,1.68808
3127.54,19.4355,-13.5105,1.69961
3128.96,19.4429,-13.5543,1.71118
3130.38,19.4502,-13.5978,1.72278
3131.8,19.4575,-13.6412,1.7344
3133.22,19.4649,-13.6843,1.74606
3134.64,19.4723,-13.7272,1.75775
3136.06,19.4797,-13.7698,1.76947
3137.48,19.4871,-13.8122,1.78122
3138.9,19.4945,-13.8544,1.793
3140.32,19.5019,-13.8963,1.80482
3141.73,19.5093,-13.9379,1.81666
3143.15,19.5168,-13.9794,1.82853
3144.57,19.5242,-14.0205,1.84044
3145.99,19.5317,-14.0614,1.85237
3147.41,19.5392,-14.1021,1.86433
3148.83,19.5466,-14.1425,1.87633
3150.25,19.5541,-14.1826,1.88835
3151.67,19.5617,-14.2225,1.90041
3153.09,19.5692,-14.2621,1.9125
3154.51,19.5767,-14.3014,1.92461
3155.92,19.5842,-14.3405,1.93676
3157.34,19.5918,-14.3793,1.94894
3158.76,19.5994,-14.4178,1.96115
3160.18,19.6069,-14.4561,1.97339
3161.6,19.6145,-14.4941,1.98565
3163.02,19.6221,-14.5317,1.99795
3164.44,19.6297,-14.5692,2.01028
3165.86,19.6373,-14.6063,2.02264
3167.28,19.645,-14.6431,2.03503
3168.7,19.6526,-14.6797,2.04746
3170.11,19.6602,-14.716,2.05991
3171.53,19.6679,-14.752,2.07239
3172.95,19.6755,-14.7876,2.0849
3174.37,19.6832,-14.823,2.09744
3175.79,19.6909,-14.8581,2.11001
3177.21,19.6986,-14.8929,2.12262
3178.63,19.7063,-14.9275,2.13525
3180.05,19.714,-14.9617,2.14791
3181.47,19.7217,-14.9956,2.1606
3182.89,19.7294,-15.0292,2.17332
3184.31,19.7372,-15.0625,2.18608
3185.72,19.7449,-15.0954,2.19886
3187.14,19.7526,-15.1281,2.21167
3188.56,19.7604,-15.1605,2.22452
3189.98,19.7682,-15.1925,2.23739
3191.4,19.7759,-15.2243,2.25029
3192.82,19.7837,-15.2557,2.26322
3194.24,19.7915,-15.2868,2.27619
3195.66,19.7993,-15.3176,2.28918
3197.08,19.8071,-15.3481,2.3022
3198.5,19.8149,-15.3783,2.31525
3199.92,19.8227,-15.4081,2.32834
3201.33,19.8305,-15.4376,2.34145
3202.75,19.8384,-15.4668,2.35459
3204.17,19.8462,-15.4957,2.36776
3205.59,19.8541,-15.5243,2.38097
3207.01,19.8619,-15.5525,2.3942
3208.43,19.8698,-15.5804,2.40746
3209.85,19.8776,-15.608,2.42075
3211.27,19.8855,-15.6352,2.43408
3212.69,19.8934,-15.6621,2.44743
3214.11,19.9013,-15.6887,2.46081
3215.52,19.9092,-15.715,2.47422
3216.94,19.9171,-15.7409,2.48766
3218.36,19.925,-15.7665,2.50113
3219.78,19.9329,-15.7918,2.51464
3221.2,19.9408,-15.8167,2.52817
3222.62,19.9488,-15.8413,2.54173
3224.04,19.9567,-15.8656,2.55532
3225.46,19.9646,-15.8895,2.56894
3226.88,19.9726,-15.9131,2.58259
3228.3,19.9805,-15.9363,2.59627
3229.72,19.9885,-15.9593,2.60998
3231.13,19.9964,-15.9819,2.62372
3232.55,20.0044,-16.0041,2.63749
3233.97,20.0124,-16.026,2.65129
3235.39,20.0204,-16.0476,2.66512
3236.81,20.0283,-16.0689,2.67898
3238.23,20.0363,-16.0898,2.69287
3239.65,20.0443,-16.1103,2.70679
3241.07,20.0523,-16.1306,2.72074
3242.49,20.0603,-16.1505,2.73472
3243.91,20.0683,-16.17,2.74873
3245.32,20.0764,-16.1893,2.76277
3246.74,20.0844,-16.2082,2.77684
3248.16,20.0924,-16.2267,2.79094
3249.58,20.1004,-16.2449,2.80507
3251,20.1085,-16.2628,2.81923
3252.42,20.1165,-16.2804,2.83342
3253.84,20.1246,-16.2976,2.84764
3255.26,20.1326,-16.3145,2.86189
3256.68,20.1407,-16.331,2.87617
3258.1,20.1487,-16.3473,2.89048
3259.52,20.1568,-16.3632,2.90482
3260.93,20.1649,-16.3787,2.91919
3262.35,20.1729,-16.3939,2.93359
3263.77,20.181,-16.4088,2.94802
3265.19,20.1891,-16.4234,2.96248
3266.61,20.1972,-16.4377,2.97697
3268.03,20.2053,-16.4516,2.9915
3269.45,20.2134,-16.4652,3.00605
3270.87,20.2215,-16.4785,3.02063
3272.29,20.2296,-16.4914,3.03525
3273.71,20.2377,-16.504,3.04989
3275.12,20.2458,-16.5163,3.06457
3276.54,20.2539,-16.5283,3.07927
3277.96,20.2621,-16.54,3.09401
3279.38,20.2702,-16.5514,3.10877
3280.8,20.2783,-16.5624,3.12357
3282.22,20.2865,-16.5731,3.1384
3283.64,20.2946,-16.5835,3.15326
3285.06,20.3028,-16.5936,3.16815
3286.48,20.3109,-16.6034,3.18307
3287.9,20.3191,-16.6129,3.19802
3289.32,20.3272,-16.6221,3.21301
3290.73,20.3354,-16.631,3.22802
3292.15,20.3436,-16.6396,3.24306
3293.57,20.3518,-16.6478,3.25814
3294.99,20.3599,-16.6558,3.27325
3296.41,20.3681,-16.6635,3.28839
3297.83,20.3763,-16.6709,3.30356
3299.25,20.3845,-16.678,3.31876
3300.67,20.3927,-16.6848,3.334
3302.09,20.4009,-16.6913,3.34926
3303.51,20.4091,-16.6976,3.36456
3304.93,20.4173,-16.7035,3.37988
3306.34,20.4256,-16.7092,3.39524
3307.76,20.4338,-16.7146,3.41064
3309.18,20.442,-16.7197,3.42606
3310.6,20.4502,-16.7246,3.44152
3312.02,20.4585,-16.7292,3.457
3313.44,20.4667,-16.7335,3.47252
3314.86,20.475,-16.7375,3.48808
3316.28,20.4832,-16.7413,3.50366
3317.7,20.4915,-16.7449,3.51928
3319.12,20.4998,-16.7481,3.53493
3320.53,20.508,-16.7512,3.55061
3321.95,20.5163,-16.7539,3.56633
3323.37,20.5246,-16.7565,3.58208
3324.79,20.5329,-16.7588,3.59786
3326.21,20.5412,-16.7608,3.61367
3327.63,20.5495,-16.7626,3.62952
3329.05,20.5578,-16.7642,3.6454
3330.47,20.5661,-16.7655,3.66131
3331.89,20.5744,-16.7666,3.67725
3333.31,20.5827,-16.7675,3.69323
3334.73,20.591,-16.7682,3.70925
3336.14,20.5994,-16.7687,3.72529
3337.56,20.6077,-16.7689,3.74137
3338.98,20.616,-16.7689,3.75748
3340.4,20.6244,-16.7688,3.77363
3341.82,20.6327,-16.7684,3.78981
3343.24,20.6411,-16.7678,3.80602
3344.66,20.6495,-16.767,3.82227
3346.08,20.6579,-16.7661,3.83855
3347.5,20.6662,-16.7649,3.85487
3348.92,20.6746,-16.7636,3.87122
3350.33,20.683,-16.7621,3.88761
3351.75,20.6914,-16.7604,3.90403
3353.17,20.6998,-16.7586,3.92049
3354.59,20.7083,-16.7565,3.93698
3356.01,20.7167,-16.7544,3.9535
3357.43,20.7251,-16.752,3.97006
3358.85,20.7335,-16.7495,3.98666
3360.27,20.742,-16.7469,4.0033
3361.69,20.7504,-16.7441,4.01997
3363.11,20.7589,-16.7412,4.03667
3364.53,20.7674,-16.7381,4.05341
3365.94,20.7759,-16.735,4.07019
3367.36,20.7843,-16.7316,4.087
3368.78,20.7928,-16.7282,4.10385
3370.2,20.8013,-16.7247,4.12074
3371.62,20.8099,-16.721,4.13767
3373.04,20.8184,-16.7172,4.15463
3374.46,20.8269,-16.7134,4.17162
3375.88,20.8354,-16.7094,4.18866
3377.3,20.844,-16.7053,4.20573
3378.72,20.8526,-16.7012,4.22284
3380.13,20.8611,-16.697,4.23999
3381.55,20.8697,-16.6927,4.25718
3382.97,20.8783,-16.6883,4.27441
3384.39,20.8869,-16.6838,4.29167
3385.81,20.8955,-16.6793,4.30897
3387.23,20.9041,-16.6748,4.32631
3388.65,20.9127,-16.6702,4.34369
3390.07,20.9214,-16.6655,4.36111
3391.49,20.93,-16.6608,4.37857
3392.91,20.9387,-16.6561,4.39607
3394.33,20.9474,-16.6514,4.41361
3395.74,20.956,-16.6466,4.43118
3397.16,20.9647,-16.6418,4.4488
3398.58,20.9734,-16.637,4.46646
3400,20.9822,-16.6322,4.48416
3401.42,20.9909,-16.6273,4.5019
3402.84,20.9996,-16.6225,4.51968
3404.26,21.0084,-16.6177,4.5375
3405.68,21.0171,-16.613,4.55537
3407.1,21.0259,-16.6082,4.57327
3408.52,21.0347,-16.6035,4.59122
3409.93,21.0435,-16.5988,4.60921
3411.35,21.0523,-16.5941,4.62724
3412.77,21.0612,-16.5895,4.64531
3414.19,21.07,-16.585,4.66343
3415.61,21.0789,-16.5805,4.68159
3417.03,21.0878,-16.576,4.69979
3418.45,21.0967,-16.5717,4.71804
3419.87,21.1056,-16.5674,4.73633
3421.29,21.1145,-16.5632,4.75466
3422.71,21.1234,-16.5591,4.77304
3424.13,21.1324,-16.5551,4.79146
3425.54,21.1413,-16.5511,4.80993
3426.96,21.1503,-16.5473,4.82844
3428.38,21.1593,-16.5436,4.847
3429.8,21.1683,-16.5401,4.8656
3431.22,21.1774,-16.5366,4.88425
3432.64,21.1864,-16.5333,4.90294
3434.06,21.1955,-16.5301,4.92168
3435.48,21.2045,-16.5271,4.94046
3436.9,21.2136,-16.5243,4.9593
3438.32,21.2228,-16.5215,4.97818
3439.73,21.2319,-16.519,4.9971
3441.15,21.2411,-16.5166,5.01608
3442.57,21.2502,-16.5144,5.0351
3443.99,21.2594,-16.5124,5.05417
3445.41,21.2686,-16.5106,5.07329
3446.83,21.2779,-16.509,5.09245
3448.25,21.2871,-16.5076,5.11167
3449.67,21.2964,-16.5064,5.13094
3451.09,21.3057,-16.5054,5.15025
3452.51,21.315,-16.5046,5.16962
3453.93,21.3243,-16.5041,5.18904
3455.34,21.3337,-16.5038,5.2085
3456.76,21.343,-16.5038,5.22802
3458.18,21.3524,-16.504,5.24759
3459.6,21.3618,-16.5045,5.26721
3461.02,21.3713,-16.5052,5.28688
3462.44,21.3807,-16.5062,5.30661
3463.86,21.3902,-16.5075,5.32639
3465.28,21.3997,-16.5091,5.34621
3466.7,21.4092,-16.5109,5.3661
3468.12,21.4188,-16.5131,5.38603
3469.53,21.4284,-16.5155,5.40602
3470.95,21.438,-16.5183,5.42607
3472.37,21.4476,-16.5214,5.44616
3473.79,21.4572,-16.5249,5.46632
3475.21,21.4669,-16.5286,5.48653
3476.63,21.4766,-16.5327,5.50679
3478.05,21.4863,-16.5372,5.52711
3479.47,21.4961,-16.542,5.54748
3480.89,21.5058,-16.5471,5.56791
3482.31,21.5156,-16.5526,5.5884
3483.73,21.5255,-16.5585,5.60895
3485.14,21.5353,-16.5648,5.62955
3486.56,21.5452,-16.5715,5.65021
3487.98,21.5551,-16.5785,5.67093
3489.4,21.565,-16.586,5.6917
3490.82,21.575,-16.5938,5.71254
3492.24,21.585,-16.6021,5.73344
3493.66,21.595,-16.6108,5.75439
3495.08,21.6051,-16.6199,5.7754
3496.5,21.6151,-16.6295,5.79648
3497.92,21.6253,-16.6394,5.81761
3499.33,21.6354,-16.6499,5.83881
3500.75,21.6456,-16.6608,5.86007
3502.17,21.6558,-16.6721,5.88139
3503.59,21.666,-16.6839,5.90277
3505.01,21.6762,-16.6962,5.92421
3506.43,21.6865,-16.7089,5.94572
3507.85,21.6969,-16.7222,5.96729
3509.27,21.7072,-16.7359,5.98892
3510.69,21.7176,-16.7501,6.01062
3512.11,21.728,-16.7648,6.03238
3513.53,21.7385,-16.7801,6.05421
3514.94,21.749,-16.7958,6.0761
3516.36,21.7595,-16.8121,6.09806
3517.78,21.77,-16.8289,6.12008
3519.2,21.7806,-16.8462,6.14217
3520.62,21.7912,-16.8641,6.16433
3522.04,21.8019,-16.8825,6.18655
3523.46,21.8126,-16.9015,6.20885
3524.88,21.8233,-16.921,6.2312
3526.3,21.8341,-16.941,6.25363
3527.72,21.8448,-16.9617,6.27613
3529.14,21.8557,-16.9829,6.29869
3530.55,21.8665,-17.0047,6.32133
3531.97,21.8774,-17.0271,6.34403
3533.39,21.8884,-17.05,6.3668
3534.81,21.8994,-17.0736,6.38965
3536.23,21.9104,-17.0978,6.41256
3537.65,21.9214,-17.1225,6.43555
3539.07,21.9325,-17.1479,6.45861
3540.49,21.9437,-17.1739,6.48174
3541.91,21.9548,-17.2005,6.50494
3543.33,21.966,-17.2278,6.52822
3544.74,21.9773,-17.2556,6.55156
3546.16,21.9886,-17.2842,6.57499
3547.58,21.9999,-17.3133,6.59848
3549,22.0112,-17.3431,6.62205
3550.42,22.0227,-17.3735,6.6457
3551.84,22.0341,-17.4046,6.66942
3553.26,22.0456,-17.4364,6.69321
3554.68,22.0571,-17.4688,6.71709
3556.1,22.0687,-17.5019,6.74103
3557.52,22.0803,-17.5356,6.76506
3558.94,22.0919,-17.5701,6.78916
3560.35,22.1036,-17.6052,6.81334
3561.77,22.1154,-17.641,6.83759
3563.19,22.1271,-17.6774,6.86193
3564.61,22.139,-17.7146,6.88634
3566.03,22.1508,-17.7525,6.91083
3567.45,22.1627,-17.791,6.9354
3568.87,22.1747,-17.8303,6.96005
3570.29,22.1867,-17.8703,6.98478
3571.71,22.1987,-17.9109,7.00959
3573.13,22.2108,-17.9523,7.03448
3574.54,22.2229,-17.9944,7.05945
3575.96,22.2351,-18.0372,7.0845
3577.38,22.2473,-18.0807,7.10963
3578.8,22.2595,-18.125,7.13484
3580.22,22.2718,-18.17,7.16014
3581.64,22.2842,-18.2157,7.18552
3583.06,22.2966,-18.2621,7.21098
3584.48,22.309,-18.3093,7.23653
3585.9,22.3215,-18.3572,7.26215
3587.32,22.334,-18.4058,7.28787
3588.74,22.3466,-18.4551,7.31366
3590.15,22.3592,-18.5052,7.33954
3591.57,22.3719,-18.5561,7.36551
3592.99,22.3846,-18.6077,7.39156
3594.41,22.3974,-18.66,7.41769
3595.83,22.4102,-18.7131,7.44391
3597.25,22.423,-18.7669,7.47022
3598.67,22.4359,-18.8214,7.49661
